row_index,split,features,fold,group,label,probability
1061,climate_profile_blocked,nonoverlapping,4,21,1,0.5974937134686039
1062,climate_profile_blocked,nonoverlapping,4,21,1,0.5428533268568971
1063,climate_profile_blocked,nonoverlapping,4,21,0,0.5715583049819142
1064,climate_profile_blocked,nonoverlapping,4,21,1,0.5253732368991239
1065,climate_profile_blocked,nonoverlapping,4,21,0,0.3545069352936218
1066,climate_profile_blocked,nonoverlapping,4,21,0,0.5247558895541821
1067,climate_profile_blocked,nonoverlapping,4,21,1,0.542137985636392
1068,climate_profile_blocked,nonoverlapping,4,21,0,0.5371636359634719
1069,climate_profile_blocked,nonoverlapping,4,21,0,0.2983653088308404
1070,climate_profile_blocked,nonoverlapping,4,21,0,0.5674739509767828
1071,climate_profile_blocked,nonoverlapping,4,21,1,0.6170750561198928
1072,climate_profile_blocked,nonoverlapping,4,21,0,0.5974937134686039
1073,climate_profile_blocked,nonoverlapping,4,21,0,0.5548337161208764
1074,climate_profile_blocked,nonoverlapping,4,21,1,0.6030556678167757
1075,climate_profile_blocked,nonoverlapping,4,21,1,0.5915483635138264
1076,climate_profile_blocked,nonoverlapping,4,21,0,0.5553397545013183
1077,climate_profile_blocked,nonoverlapping,4,21,0,0.46932812375855276
1078,climate_profile_blocked,nonoverlapping,4,21,1,0.5404090231113164
1079,climate_profile_blocked,nonoverlapping,4,21,1,0.5824619227917804
1080,climate_profile_blocked,nonoverlapping,4,21,0,0.5695662854785277
1081,climate_profile_blocked,nonoverlapping,4,21,1,0.5878051525712171
1082,climate_profile_blocked,nonoverlapping,4,21,0,0.5974937134686039
1083,climate_profile_blocked,nonoverlapping,4,21,0,0.5221470096225902
1084,climate_profile_blocked,nonoverlapping,4,21,0,0.5158929390706379
1085,climate_profile_blocked,nonoverlapping,4,21,0,0.544265216598603
1086,climate_profile_blocked,nonoverlapping,4,21,1,0.5596314450191087
1087,climate_profile_blocked,nonoverlapping,4,21,0,0.6114068958774139
1088,climate_profile_blocked,nonoverlapping,4,21,1,0.5768118629127075
1089,climate_profile_blocked,nonoverlapping,4,21,0,0.5488856126575252
1090,climate_profile_blocked,nonoverlapping,4,21,0,0.5974937134686039
1091,climate_profile_blocked,nonoverlapping,4,21,0,0.5948338881642228
1092,climate_profile_blocked,nonoverlapping,4,21,1,0.5512314656937456
1093,climate_profile_blocked,nonoverlapping,4,21,0,0.6187198251149619
1094,climate_profile_blocked,nonoverlapping,4,21,1,0.5974937134686039
1095,climate_profile_blocked,nonoverlapping,4,21,0,0.5062953216126861
1096,climate_profile_blocked,nonoverlapping,4,21,0,0.5829681929725231
1097,climate_profile_blocked,nonoverlapping,4,21,1,0.5645621228093767
1098,climate_profile_blocked,nonoverlapping,4,21,1,0.5202412950008641
1099,climate_profile_blocked,nonoverlapping,4,21,0,0.595499373210584
1100,climate_profile_blocked,nonoverlapping,4,21,0,0.5205475891434695
1101,climate_profile_blocked,nonoverlapping,4,21,0,0.5374368149732298
1102,climate_profile_blocked,nonoverlapping,4,21,0,0.5974937134686039
1103,climate_profile_blocked,nonoverlapping,4,21,0,0.4893275152964523
1104,climate_profile_blocked,nonoverlapping,4,21,0,0.5735266214689846
1105,climate_profile_blocked,nonoverlapping,4,21,1,0.5974937134686039
1106,climate_profile_blocked,nonoverlapping,4,21,1,0.5974937134686039
1107,climate_profile_blocked,nonoverlapping,4,21,0,0.5861516799592048
1108,climate_profile_blocked,nonoverlapping,4,21,0,0.594991333206617
1109,climate_profile_blocked,nonoverlapping,4,21,0,0.4453413758289085
1110,climate_profile_blocked,nonoverlapping,4,21,0,0.5492283280727175
1111,climate_profile_blocked,nonoverlapping,4,21,0,0.5468330957224893
1112,climate_profile_blocked,nonoverlapping,4,21,0,0.5093008846267882
1113,climate_profile_blocked,nonoverlapping,4,21,1,0.5948346562333912
1114,climate_profile_blocked,nonoverlapping,4,21,1,0.5941680544042908
1115,climate_profile_blocked,nonoverlapping,4,21,0,2.416728400953825e-05
1116,climate_profile_blocked,nonoverlapping,4,21,0,0.5257725958904331
1117,climate_profile_blocked,nonoverlapping,4,21,1,0.5804059486934304
1118,climate_profile_blocked,nonoverlapping,4,21,0,0.5308199994754222
1119,climate_profile_blocked,nonoverlapping,4,21,1,0.5974937134686039
1120,climate_profile_blocked,nonoverlapping,4,21,0,0.5476106241502564
1121,climate_profile_blocked,nonoverlapping,4,21,0,0.6264961508295755
1482,climate_profile_blocked,nonoverlapping,4,20,1,0.44887262644367504
1483,climate_profile_blocked,nonoverlapping,4,20,1,0.46429044831156346
1484,climate_profile_blocked,nonoverlapping,4,20,1,0.4437536322613852
1485,climate_profile_blocked,nonoverlapping,4,20,0,0.4326115265198596
1486,climate_profile_blocked,nonoverlapping,4,20,1,0.4694464106806891
1487,climate_profile_blocked,nonoverlapping,4,20,0,0.397239626689756
1488,climate_profile_blocked,nonoverlapping,4,20,0,0.4210135372125616
1489,climate_profile_blocked,nonoverlapping,4,20,0,0.4310105667045344
1490,climate_profile_blocked,nonoverlapping,4,20,0,0.4461388377269241
1491,climate_profile_blocked,nonoverlapping,4,20,0,0.4947773770202911
1492,climate_profile_blocked,nonoverlapping,4,20,0,0.4694464106806891
1493,climate_profile_blocked,nonoverlapping,4,20,0,0.41835821334446344
1494,climate_profile_blocked,nonoverlapping,4,20,0,0.5054363535780442
1495,climate_profile_blocked,nonoverlapping,4,20,0,0.4679347127016097
1496,climate_profile_blocked,nonoverlapping,4,20,0,0.4335524373264642
1497,climate_profile_blocked,nonoverlapping,4,20,0,0.45767270561938217
1498,climate_profile_blocked,nonoverlapping,4,20,0,0.4694464106806891
1499,climate_profile_blocked,nonoverlapping,4,20,0,0.4930699307219421
1500,climate_profile_blocked,nonoverlapping,4,20,0,0.4694464106806891
1501,climate_profile_blocked,nonoverlapping,4,20,0,0.44027945753321085
1502,climate_profile_blocked,nonoverlapping,4,20,0,0.4694464106806891
1503,climate_profile_blocked,nonoverlapping,4,20,0,0.4694464106806891
1504,climate_profile_blocked,nonoverlapping,4,20,0,0.49108772836418885
1505,climate_profile_blocked,nonoverlapping,4,20,0,0.4140440023575832
1506,climate_profile_blocked,nonoverlapping,4,20,0,0.5059748749679313
1507,climate_profile_blocked,nonoverlapping,4,20,0,0.4613855040457383
1508,climate_profile_blocked,nonoverlapping,4,20,0,0.36563841644089046
1509,climate_profile_blocked,nonoverlapping,4,20,1,0.44068788722340474
1510,climate_profile_blocked,nonoverlapping,4,20,1,0.4927630161499382
1511,climate_profile_blocked,nonoverlapping,4,20,0,0.4386465524919735
1512,climate_profile_blocked,nonoverlapping,4,20,0,0.4662606716347329
1513,climate_profile_blocked,nonoverlapping,4,20,0,0.45914210800027727
1514,climate_profile_blocked,nonoverlapping,4,20,0,0.02725551801553617
1515,climate_profile_blocked,nonoverlapping,4,20,0,0.47033422413244635
1516,climate_profile_blocked,nonoverlapping,4,20,1,0.5067584013779226
1517,climate_profile_blocked,nonoverlapping,4,20,0,0.42371549818648135
1518,climate_profile_blocked,nonoverlapping,4,20,1,0.4694464106806891
1519,climate_profile_blocked,nonoverlapping,4,20,0,0.0070496871813456345
1520,climate_profile_blocked,nonoverlapping,4,20,0,0.4310971603453609
1521,climate_profile_blocked,nonoverlapping,4,20,0,0.45133907338068946
1522,climate_profile_blocked,nonoverlapping,4,20,0,0.45400247481897027
1523,climate_profile_blocked,nonoverlapping,4,20,1,0.4897755919671126
1524,climate_profile_blocked,nonoverlapping,4,20,1,0.42847232608311747
1525,climate_profile_blocked,nonoverlapping,4,20,1,0.4961316087361123
1526,climate_profile_blocked,nonoverlapping,4,20,0,0.3987489005748933
1527,climate_profile_blocked,nonoverlapping,4,20,0,0.4694464106806891
1528,climate_profile_blocked,nonoverlapping,4,20,0,0.3518384581970656
1529,climate_profile_blocked,nonoverlapping,4,20,1,0.4500533038783578
1530,climate_profile_blocked,nonoverlapping,4,20,0,0.4437536322613852
1531,climate_profile_blocked,nonoverlapping,4,20,1,0.46872904223178946
1532,climate_profile_blocked,nonoverlapping,4,20,1,0.45914210800027727
1533,climate_profile_blocked,nonoverlapping,4,20,1,0.450102840317379
1534,climate_profile_blocked,nonoverlapping,4,20,1,0.44448421231424073
1535,climate_profile_blocked,nonoverlapping,4,20,0,0.4694464106806891
1536,climate_profile_blocked,nonoverlapping,4,20,0,0.42678224561736283
1537,climate_profile_blocked,nonoverlapping,4,20,1,0.4980193270052034
1538,climate_profile_blocked,nonoverlapping,4,20,0,0.48421456983470046
1539,climate_profile_blocked,nonoverlapping,4,20,0,0.4703640039196891
1540,climate_profile_blocked,nonoverlapping,4,20,0,0.4694464106806891
1541,climate_profile_blocked,nonoverlapping,4,20,1,0.4694464106806891
1542,climate_profile_blocked,nonoverlapping,4,20,0,0.4731353214559994
1543,climate_profile_blocked,nonoverlapping,4,20,1,0.4401044409517117
1544,climate_profile_blocked,nonoverlapping,4,20,0,0.4660083093188179
1545,climate_profile_blocked,nonoverlapping,4,20,1,0.5059585569097808
1546,climate_profile_blocked,nonoverlapping,4,20,1,0.5059585569097808
2235,climate_profile_blocked,nonoverlapping,4,26,0,0.22251970442508737
2236,climate_profile_blocked,nonoverlapping,4,26,0,0.1944938388734893
2237,climate_profile_blocked,nonoverlapping,4,26,0,0.22251970442508737
2238,climate_profile_blocked,nonoverlapping,4,26,0,0.13679019597909448
2239,climate_profile_blocked,nonoverlapping,4,26,0,0.15769023821819098
2240,climate_profile_blocked,nonoverlapping,4,26,0,0.17287598093399956
2241,climate_profile_blocked,nonoverlapping,4,26,0,0.19137657670956532
2242,climate_profile_blocked,nonoverlapping,4,26,0,0.12891008646518143
2243,climate_profile_blocked,nonoverlapping,4,26,0,0.1849046443587851
2244,climate_profile_blocked,nonoverlapping,4,26,1,0.17287598093399956
2245,climate_profile_blocked,nonoverlapping,4,26,1,0.175440010399824
2246,climate_profile_blocked,nonoverlapping,4,26,0,0.15401128684983953
2247,climate_profile_blocked,nonoverlapping,4,26,0,0.09172880465769832
2248,climate_profile_blocked,nonoverlapping,4,26,0,0.2004378812298371
2249,climate_profile_blocked,nonoverlapping,4,26,1,0.10738067587534736
2250,climate_profile_blocked,nonoverlapping,4,26,1,0.19959188332168792
2251,climate_profile_blocked,nonoverlapping,4,26,1,0.19352280853191975
2252,climate_profile_blocked,nonoverlapping,4,26,0,0.1467447104234695
2253,climate_profile_blocked,nonoverlapping,4,26,0,0.22984052645411462
2254,climate_profile_blocked,nonoverlapping,4,26,0,0.1892485618123892
2255,climate_profile_blocked,nonoverlapping,4,26,0,0.16639246056164772
2256,climate_profile_blocked,nonoverlapping,4,26,0,0.2115375013005204
2257,climate_profile_blocked,nonoverlapping,4,26,0,0.17091020333274953
2258,climate_profile_blocked,nonoverlapping,4,26,0,0.1842154618304119
2259,climate_profile_blocked,nonoverlapping,4,26,1,0.21670157525448835
2260,climate_profile_blocked,nonoverlapping,4,26,1,0.20229041185196026
2261,climate_profile_blocked,nonoverlapping,4,26,0,0.21953878715148134
2262,climate_profile_blocked,nonoverlapping,4,26,0,0.2343400253687174
2263,climate_profile_blocked,nonoverlapping,4,26,1,0.21599158717913147
2264,climate_profile_blocked,nonoverlapping,4,26,1,0.23341218791837542
2265,climate_profile_blocked,nonoverlapping,4,26,0,0.19348965146416738
2266,climate_profile_blocked,nonoverlapping,4,26,1,0.21599158717913147
2267,climate_profile_blocked,nonoverlapping,4,26,0,0.20229041185196026
2268,climate_profile_blocked,nonoverlapping,4,26,0,0.21043185392969121
2269,climate_profile_blocked,nonoverlapping,4,26,0,0.2015411610927532
2270,climate_profile_blocked,nonoverlapping,4,26,0,0.21599158717913147
2271,climate_profile_blocked,nonoverlapping,4,26,0,0.21599158717913147
2272,climate_profile_blocked,nonoverlapping,4,26,0,0.14352202505771675
2273,climate_profile_blocked,nonoverlapping,4,26,0,0.16799486930634797
2274,climate_profile_blocked,nonoverlapping,4,26,0,0.19434964234854435
2275,climate_profile_blocked,nonoverlapping,4,26,0,0.20905843636765342
2276,climate_profile_blocked,nonoverlapping,4,26,0,0.20905843636765342
2277,climate_profile_blocked,nonoverlapping,4,26,0,0.1651076166283911
2278,climate_profile_blocked,nonoverlapping,4,26,0,0.20229041185196026
2279,climate_profile_blocked,nonoverlapping,4,26,0,0.18397010520695006
2280,climate_profile_blocked,nonoverlapping,4,26,0,0.1924474137074479
2281,climate_profile_blocked,nonoverlapping,4,26,0,0.04079319591836319
2282,climate_profile_blocked,nonoverlapping,4,26,0,0.21273556427729998
2283,climate_profile_blocked,nonoverlapping,4,26,0,0.1611738946863367
2284,climate_profile_blocked,nonoverlapping,4,26,1,0.21599158717913147
2285,climate_profile_blocked,nonoverlapping,4,26,0,0.21077624056951702
2286,climate_profile_blocked,nonoverlapping,4,26,0,0.18297349802270022
2287,climate_profile_blocked,nonoverlapping,4,26,0,0.04272398418465661
2288,climate_profile_blocked,nonoverlapping,4,26,0,0.20567038933460943
2289,climate_profile_blocked,nonoverlapping,4,26,1,0.1892485618123892
2290,climate_profile_blocked,nonoverlapping,4,26,0,0.06864515002476708
2291,climate_profile_blocked,nonoverlapping,4,26,0,0.10738067587534736
2292,climate_profile_blocked,nonoverlapping,4,26,0,0.20905843636765342
2293,climate_profile_blocked,nonoverlapping,4,26,0,0.09178596398516528
2294,climate_profile_blocked,nonoverlapping,4,26,0,0.17991203081366952
2295,climate_profile_blocked,nonoverlapping,4,26,0,0.21599158717913147
2862,climate_profile_blocked,nonoverlapping,4,26,0,0.2772492310506721
2863,climate_profile_blocked,nonoverlapping,4,26,0,0.26107638755883716
2864,climate_profile_blocked,nonoverlapping,4,26,0,0.2731310566384465
2865,climate_profile_blocked,nonoverlapping,4,26,1,0.32544908586915955
2866,climate_profile_blocked,nonoverlapping,4,26,0,0.2923544108878164
2867,climate_profile_blocked,nonoverlapping,4,26,0,0.2915994232068572
2868,climate_profile_blocked,nonoverlapping,4,26,0,0.31992499273392144
2869,climate_profile_blocked,nonoverlapping,4,26,0,0.29374357183285366
2870,climate_profile_blocked,nonoverlapping,4,26,0,0.29905186036458126
2871,climate_profile_blocked,nonoverlapping,4,26,1,0.2701241032487044
2872,climate_profile_blocked,nonoverlapping,4,26,0,0.254816987148815
2873,climate_profile_blocked,nonoverlapping,4,26,0,0.2417441436661966
2874,climate_profile_blocked,nonoverlapping,4,26,0,0.33452079635063314
2875,climate_profile_blocked,nonoverlapping,4,26,0,0.32544908586915955
2876,climate_profile_blocked,nonoverlapping,4,26,0,0.2625685382224179
2877,climate_profile_blocked,nonoverlapping,4,26,0,0.21267752008724441
2878,climate_profile_blocked,nonoverlapping,4,26,0,0.2613646710787065
2879,climate_profile_blocked,nonoverlapping,4,26,1,0.3462530459592376
2880,climate_profile_blocked,nonoverlapping,4,26,0,0.3540002077242465
2881,climate_profile_blocked,nonoverlapping,4,26,0,0.2944785191856343
2882,climate_profile_blocked,nonoverlapping,4,26,0,0.22147809884576006
2883,climate_profile_blocked,nonoverlapping,4,26,0,0.19791214888414296
2884,climate_profile_blocked,nonoverlapping,4,26,0,0.1835999910686164
2885,climate_profile_blocked,nonoverlapping,4,26,0,0.3763465239318806
2886,climate_profile_blocked,nonoverlapping,4,26,0,0.2726764798012171
2887,climate_profile_blocked,nonoverlapping,4,26,0,0.29720856426265435
2888,climate_profile_blocked,nonoverlapping,4,26,0,0.3325018957053101
2889,climate_profile_blocked,nonoverlapping,4,26,1,0.33062585283261103
2890,climate_profile_blocked,nonoverlapping,4,26,0,0.23423132385626688
2891,climate_profile_blocked,nonoverlapping,4,26,0,0.29390290414683484
2892,climate_profile_blocked,nonoverlapping,4,26,0,0.25924873439410906
2893,climate_profile_blocked,nonoverlapping,4,26,0,0.28878836488664356
2894,climate_profile_blocked,nonoverlapping,4,26,1,0.3638787866835461
2895,climate_profile_blocked,nonoverlapping,4,26,0,0.24383329020363959
2896,climate_profile_blocked,nonoverlapping,4,26,1,0.2738282847298297
2897,climate_profile_blocked,nonoverlapping,4,26,0,0.3486107868954505
2898,climate_profile_blocked,nonoverlapping,4,26,1,0.16133865763715405
2899,climate_profile_blocked,nonoverlapping,4,26,0,0.2612337427991423
2900,climate_profile_blocked,nonoverlapping,4,26,0,0.28766262890524363
2901,climate_profile_blocked,nonoverlapping,4,26,0,0.32544908586915955
4130,climate_profile_blocked,nonoverlapping,4,20,0,0.4593688213314293
4131,climate_profile_blocked,nonoverlapping,4,20,0,0.4692856886797791
4132,climate_profile_blocked,nonoverlapping,4,20,0,0.46117829026650276
4133,climate_profile_blocked,nonoverlapping,4,20,0,0.37525775095882424
4134,climate_profile_blocked,nonoverlapping,4,20,1,0.5168090563206107
4135,climate_profile_blocked,nonoverlapping,4,20,0,0.4791094548056534
4136,climate_profile_blocked,nonoverlapping,4,20,0,0.48965164316814724
4137,climate_profile_blocked,nonoverlapping,4,20,1,0.47593120182397797
4138,climate_profile_blocked,nonoverlapping,4,20,0,0.4577484983481151
4139,climate_profile_blocked,nonoverlapping,4,20,1,0.48919708547929275
4140,climate_profile_blocked,nonoverlapping,4,20,0,0.488721896910394
4141,climate_profile_blocked,nonoverlapping,4,20,1,0.488721896910394
4142,climate_profile_blocked,nonoverlapping,4,20,0,0.4680485906967356
4143,climate_profile_blocked,nonoverlapping,4,20,0,0.2944808923909792
4144,climate_profile_blocked,nonoverlapping,4,20,1,0.45672032624766284
4145,climate_profile_blocked,nonoverlapping,4,20,0,0.488721896910394
4146,climate_profile_blocked,nonoverlapping,4,20,0,0.488721896910394
4147,climate_profile_blocked,nonoverlapping,4,20,0,0.5066250059707694
4148,climate_profile_blocked,nonoverlapping,4,20,0,0.4855732840456573
4149,climate_profile_blocked,nonoverlapping,4,20,0,0.46289458614102175
4150,climate_profile_blocked,nonoverlapping,4,20,0,0.47874613156020096
4151,climate_profile_blocked,nonoverlapping,4,20,0,0.47630874227068354
4152,climate_profile_blocked,nonoverlapping,4,20,0,0.47391869362802197
4153,climate_profile_blocked,nonoverlapping,4,20,1,0.4309201983029063
4154,climate_profile_blocked,nonoverlapping,4,20,0,0.4347179257535409
4155,climate_profile_blocked,nonoverlapping,4,20,0,0.488721896910394
4156,climate_profile_blocked,nonoverlapping,4,20,0,0.4449250039014729
4157,climate_profile_blocked,nonoverlapping,4,20,0,0.48634631573500103
4158,climate_profile_blocked,nonoverlapping,4,20,0,0.4812320925735417
4159,climate_profile_blocked,nonoverlapping,4,20,0,0.420354098327106
4160,climate_profile_blocked,nonoverlapping,4,20,0,0.488721896910394
4161,climate_profile_blocked,nonoverlapping,4,20,0,0.447484398039173
4162,climate_profile_blocked,nonoverlapping,4,20,0,0.437264858033243
4163,climate_profile_blocked,nonoverlapping,4,20,1,0.4577484983481151
4164,climate_profile_blocked,nonoverlapping,4,20,0,0.5250896003497304
4165,climate_profile_blocked,nonoverlapping,4,20,0,0.437264858033243
4166,climate_profile_blocked,nonoverlapping,4,20,0,0.48886129800481176
4167,climate_profile_blocked,nonoverlapping,4,20,0,0.4386187181822582
4168,climate_profile_blocked,nonoverlapping,4,20,1,0.5250896003497304
4169,climate_profile_blocked,nonoverlapping,4,20,1,0.5187013668225737
4170,climate_profile_blocked,nonoverlapping,4,20,0,0.49023451814819724
4171,climate_profile_blocked,nonoverlapping,4,20,1,0.4526114104749899
4172,climate_profile_blocked,nonoverlapping,4,20,0,0.488721896910394
4173,climate_profile_blocked,nonoverlapping,4,20,0,0.46852209831852737
4174,climate_profile_blocked,nonoverlapping,4,20,0,0.5133719816582736
4175,climate_profile_blocked,nonoverlapping,4,20,1,0.488721896910394
4176,climate_profile_blocked,nonoverlapping,4,20,1,0.5143742810216643
4177,climate_profile_blocked,nonoverlapping,4,20,0,0.3987964842041348
4178,climate_profile_blocked,nonoverlapping,4,20,0,0.4699182742190464
4179,climate_profile_blocked,nonoverlapping,4,20,0,0.4686898868836012
4180,climate_profile_blocked,nonoverlapping,4,20,0,0.46956720566984267
4181,climate_profile_blocked,nonoverlapping,4,20,0,0.5187013668225737
4182,climate_profile_blocked,nonoverlapping,4,20,0,0.48893724751225526
4183,climate_profile_blocked,nonoverlapping,4,20,0,0.5187013668225737
4184,climate_profile_blocked,nonoverlapping,4,20,1,0.488721896910394
4185,climate_profile_blocked,nonoverlapping,4,20,1,0.5133719816582736
4186,climate_profile_blocked,nonoverlapping,4,20,0,0.488721896910394
4187,climate_profile_blocked,nonoverlapping,4,20,0,0.4713508052428694
4188,climate_profile_blocked,nonoverlapping,4,20,0,0.4835471778210954
4189,climate_profile_blocked,nonoverlapping,4,20,1,0.44066589720142957
4190,climate_profile_blocked,nonoverlapping,4,20,0,0.488721896910394
4191,climate_profile_blocked,nonoverlapping,4,20,1,0.488721896910394
4192,climate_profile_blocked,nonoverlapping,4,20,0,0.5013197545526593
4193,climate_profile_blocked,nonoverlapping,4,20,0,0.4707336524500102
4194,climate_profile_blocked,nonoverlapping,4,20,0,0.47857114827107355
4195,climate_profile_blocked,nonoverlapping,4,20,1,0.4651410782246503
4196,climate_profile_blocked,nonoverlapping,4,20,0,0.38712344863572906
4197,climate_profile_blocked,nonoverlapping,4,20,0,0.45654716779463245
4198,climate_profile_blocked,nonoverlapping,4,20,1,0.5705516494165164
4199,climate_profile_blocked,nonoverlapping,4,20,0,0.39558186309200255
4200,climate_profile_blocked,nonoverlapping,4,20,0,0.5064981396640913
4201,climate_profile_blocked,nonoverlapping,4,20,0,0.5195542015974521
4202,climate_profile_blocked,nonoverlapping,4,20,0,0.488721896910394
4203,climate_profile_blocked,nonoverlapping,4,20,0,0.503790254449285
4204,climate_profile_blocked,nonoverlapping,4,20,0,0.4781152423765001
4205,climate_profile_blocked,nonoverlapping,4,20,0,0.4069568665046227
4206,climate_profile_blocked,nonoverlapping,4,20,1,0.46032048478337334
4207,climate_profile_blocked,nonoverlapping,4,20,1,0.437264858033243
4208,climate_profile_blocked,nonoverlapping,4,20,1,0.4992118728303212
4209,climate_profile_blocked,nonoverlapping,4,20,0,0.4893738513355861
4210,climate_profile_blocked,nonoverlapping,4,20,0,0.49566523742891727
4211,climate_profile_blocked,nonoverlapping,4,20,1,0.4526910512752065
4212,climate_profile_blocked,nonoverlapping,4,20,0,0.43994755208277764
4213,climate_profile_blocked,nonoverlapping,4,20,0,0.3239627166532693
4214,climate_profile_blocked,nonoverlapping,4,20,0,0.5098277874412614
4215,climate_profile_blocked,nonoverlapping,4,20,1,0.5127018547449202
4216,climate_profile_blocked,nonoverlapping,4,20,1,0.47281620612361275
4217,climate_profile_blocked,nonoverlapping,4,20,1,0.4407110886826799
4218,climate_profile_blocked,nonoverlapping,4,20,0,0.4516156966374589
4219,climate_profile_blocked,nonoverlapping,4,20,0,0.4790270685414761
4220,climate_profile_blocked,nonoverlapping,4,20,1,0.5087053636045922
4221,climate_profile_blocked,nonoverlapping,4,20,1,0.46942419003272073
4311,climate_profile_blocked,nonoverlapping,4,3,0,0.2593471723487729
4312,climate_profile_blocked,nonoverlapping,4,3,0,0.26884763654282706
4313,climate_profile_blocked,nonoverlapping,4,3,1,0.30264014203280365
4314,climate_profile_blocked,nonoverlapping,4,3,0,0.25670329148590093
4315,climate_profile_blocked,nonoverlapping,4,3,0,0.26479526886909377
4316,climate_profile_blocked,nonoverlapping,4,3,0,0.2228634265517129
4317,climate_profile_blocked,nonoverlapping,4,3,0,0.3062831717175164
4318,climate_profile_blocked,nonoverlapping,4,3,0,0.30782480809171
4319,climate_profile_blocked,nonoverlapping,4,3,1,0.30264014203280365
4320,climate_profile_blocked,nonoverlapping,4,3,0,0.20875120967403465
4321,climate_profile_blocked,nonoverlapping,4,3,0,0.2315924735820436
4322,climate_profile_blocked,nonoverlapping,4,3,0,0.24401430071024818
4323,climate_profile_blocked,nonoverlapping,4,3,0,0.28607787136273544
4324,climate_profile_blocked,nonoverlapping,4,3,0,0.26884763654282706
4325,climate_profile_blocked,nonoverlapping,4,3,1,0.3229990570921044
4326,climate_profile_blocked,nonoverlapping,4,3,1,0.32937359964779883
4327,climate_profile_blocked,nonoverlapping,4,3,0,0.2770690271254137
4328,climate_profile_blocked,nonoverlapping,4,3,0,0.27724460156740516
4329,climate_profile_blocked,nonoverlapping,4,3,0,0.2606941311490562
4330,climate_profile_blocked,nonoverlapping,4,3,0,0.27037995896966627
4549,climate_profile_blocked,nonoverlapping,4,32,0,0.634438855627807
4550,climate_profile_blocked,nonoverlapping,4,32,0,0.5977283172146084
4551,climate_profile_blocked,nonoverlapping,4,32,1,0.6097323510392841
4552,climate_profile_blocked,nonoverlapping,4,32,1,0.5657549990652909
4553,climate_profile_blocked,nonoverlapping,4,32,0,0.6256699571598253
4554,climate_profile_blocked,nonoverlapping,4,32,1,0.602378988418341
4555,climate_profile_blocked,nonoverlapping,4,32,1,0.6256699571598253
4556,climate_profile_blocked,nonoverlapping,4,32,1,0.5866828596761321
4557,climate_profile_blocked,nonoverlapping,4,32,0,0.5972448880332204
4558,climate_profile_blocked,nonoverlapping,4,32,0,0.602378988418341
4559,climate_profile_blocked,nonoverlapping,4,32,0,0.602378988418341
4560,climate_profile_blocked,nonoverlapping,4,32,0,0.602378988418341
4561,climate_profile_blocked,nonoverlapping,4,32,0,0.602378988418341
4562,climate_profile_blocked,nonoverlapping,4,32,0,0.602378988418341
4563,climate_profile_blocked,nonoverlapping,4,32,0,0.6302206624445194
4564,climate_profile_blocked,nonoverlapping,4,32,0,0.6085518007796132
4565,climate_profile_blocked,nonoverlapping,4,32,0,0.602378988418341
4566,climate_profile_blocked,nonoverlapping,4,32,0,0.6239829601589125
4567,climate_profile_blocked,nonoverlapping,4,32,0,0.6153873000133608
4568,climate_profile_blocked,nonoverlapping,4,32,0,0.635840385057111
4790,climate_profile_blocked,nonoverlapping,4,17,1,0.38987473202858064
4791,climate_profile_blocked,nonoverlapping,4,17,1,0.4198653129816687
4792,climate_profile_blocked,nonoverlapping,4,17,1,0.38987473202858064
4793,climate_profile_blocked,nonoverlapping,4,17,1,0.38987473202858064
4794,climate_profile_blocked,nonoverlapping,4,17,0,0.38987473202858064
4795,climate_profile_blocked,nonoverlapping,4,17,1,0.3512478292963152
4796,climate_profile_blocked,nonoverlapping,4,17,0,0.29689271607130946
4797,climate_profile_blocked,nonoverlapping,4,17,1,0.2688945151706045
4798,climate_profile_blocked,nonoverlapping,4,17,0,0.38987473202858064
4799,climate_profile_blocked,nonoverlapping,4,17,0,0.34616693634217527
4800,climate_profile_blocked,nonoverlapping,4,17,1,0.31895818759703976
4801,climate_profile_blocked,nonoverlapping,4,17,1,0.42451782965069984
4802,climate_profile_blocked,nonoverlapping,4,17,0,0.3861281664500822
4803,climate_profile_blocked,nonoverlapping,4,17,1,0.38987473202858064
4804,climate_profile_blocked,nonoverlapping,4,17,1,0.42451782965069984
4805,climate_profile_blocked,nonoverlapping,4,17,0,0.2205217457130032
4806,climate_profile_blocked,nonoverlapping,4,17,1,0.38987473202858064
4807,climate_profile_blocked,nonoverlapping,4,17,1,0.38987473202858064
4808,climate_profile_blocked,nonoverlapping,4,17,0,0.32455609883998265
4809,climate_profile_blocked,nonoverlapping,4,17,0,0.3438601671680065
4810,climate_profile_blocked,nonoverlapping,4,17,0,0.3124891521123524
4811,climate_profile_blocked,nonoverlapping,4,17,1,0.3056132523468908
4812,climate_profile_blocked,nonoverlapping,4,17,1,0.34420039575570005
4813,climate_profile_blocked,nonoverlapping,4,17,0,0.38987473202858064
4814,climate_profile_blocked,nonoverlapping,4,17,0,0.3512478292963152
4815,climate_profile_blocked,nonoverlapping,4,17,0,0.36713935283132554
4816,climate_profile_blocked,nonoverlapping,4,17,0,0.2688945151706045
4817,climate_profile_blocked,nonoverlapping,4,17,1,0.32650425534435934
4818,climate_profile_blocked,nonoverlapping,4,17,0,0.3720040923311712
4819,climate_profile_blocked,nonoverlapping,4,17,0,0.363936554972126
