row_index,integrity_key,climate_profile_group,outer_fold
2825,3520,31,1
2826,3521,31,1
2827,3522,31,1
2828,3523,31,1
2829,3524,31,1
2830,3525,31,1
2831,3526,31,1
2832,3527,31,1
2833,3528,31,1
2834,3529,31,1
2835,353,31,1
2836,3530,31,1
2837,3531,31,1
2838,3532.1,31,1
2839,3532.2,31,1
2840,3533.1,31,1
2841,3533.2,31,1
2842,3534,31,1
2843,3535,31,1
2844,3536.1,31,1
2845,3536.2,31,1
2846,3537,31,1
2847,3538,31,1
2848,3539,31,1
2849,354,31,1
2850,3540,31,1
2851,3541,31,1
2852,3542,31,1
2853,3543,31,1
2854,3544,31,1
2855,3545,31,1
2856,3546,31,1
2857,3547,31,1
2858,3548,31,1
2859,3549,31,1
2860,355,31,1
2861,3550,31,1
2862,3551,26,4
2863,3552,26,4
2864,3553,26,4
2865,3554,26,4
2866,3555,26,4
2867,3556,26,4
2868,3557,26,4
2869,3558,26,4
2870,3559,26,4
2871,356,26,4
2872,3560.1,26,4
2873,3560.2,26,4
2874,3561,26,4
2875,3564,26,4
2876,3565,26,4
2877,3566,26,4
2878,3567,26,4
2879,3568,26,4
2880,3569,26,4
2881,3570,26,4
2882,3571,26,4
2883,3572,26,4
2884,3573,26,4
2885,3574,26,4
2886,3576,26,4
2887,3578,26,4
2888,3579,26,4
2889,358,26,4
2890,3580,26,4
2891,3581,26,4
2892,3582,26,4
2893,3583,26,4
2894,3584,26,4
2895,3585,26,4
2896,3586,26,4
2897,3587,26,4
2898,3588.1,26,4
2899,3588.2,26,4
2900,3590,26,4
2901,3591,26,4
2902,3592,22,2
2903,3593,22,2
2904,3594,22,2
2905,3595,22,2
2906,3596,22,2
2907,3597,22,2
2908,3598,22,2
2909,3599,22,2
2910,36,22,2
2911,360,22,2
2912,3600,22,2
2913,3601,22,2
2914,3602,22,2
2915,3603,22,2
2916,3604,22,2
2917,3606,22,2
2918,3608,22,2
2919,3609.1,22,2
2920,3609.2,22,2
2921,361,22,2
2922,3610,22,2
2923,3611,22,2
2924,3612,22,2
2925,3613.1,22,2
2926,3613.2,22,2
2927,3614,22,2
2928,3615,22,2
2929,3616,22,2
2930,3617,22,2
2931,3618,22,2
2932,3619,22,2
2933,362,22,2
2934,3620.1,22,2
2935,3620.2,22,2
2936,3621,22,2
2937,3622,22,2
2938,3623.1,22,2
2939,3623.2,22,2
2940,3624,22,2
2941,3625.1,22,2
2942,3625.2,22,2
2943,3626,22,2
2944,3627,22,2
2945,3628,22,2
2946,3629,22,2
2947,363,22,2
2948,3630,22,2
2949,3631.1,22,2
2950,3631.2,22,2
2951,3632.1,22,2
2952,3633.2,22,2
2953,3634,22,2
2954,3635,22,2
2955,3636,22,2
2956,3637,22,2
2957,3638,22,2
2958,3639,22,2
2959,364,22,2
2960,3640,22,2
2961,3641,22,2
2962,3642,22,2
2963,3643,22,2
2964,3644,22,2
2965,3646,22,2
2966,3647.1,22,2
2967,3647.2,22,2
2968,3648.1,22,2
2969,3648.2,22,2
2970,3648.3,22,2
2971,3649,22,2
2972,365,22,2
2973,3650,22,2
2974,3651,22,2
2975,3652,22,2
2976,3654,22,2
2977,3655,22,2
2978,3656,22,2
2979,3657,22,2
2980,3659,29,2
2981,366,29,2
2982,3660,29,2
2983,3661,29,2
2984,3662,29,2
2985,3663,29,2
2986,3664,29,2
2987,3665,29,2
2988,3666,29,2
2989,3667,29,2
2990,3668,29,2
2991,3669,29,2
2992,367,29,2
2993,3670,29,2
2994,3671,29,2
2995,3672,29,2
2996,3674,29,2
2997,3675,29,2
2998,3676,29,2
2999,3677,29,2
3000,3678,29,2
3001,3679,29,2
3002,368.1,29,2
3003,368.2,2,3
3004,3681,2,3
3005,3682,2,3
3006,3683,2,3
3007,3684,2,3
3008,3685,2,3
3009,3686,2,3
3010,3687,2,3
3011,3688,2,3
3012,3689,2,3
3013,369,2,3
3014,3690,2,3
3015,3691,2,3
3016,3692,2,3
3017,3693,2,3
3018,3694,2,3
3019,3695,2,3
3020,3696,2,3
3021,3697,2,3
3022,3698,2,3
3023,3699,2,3
3024,37,2,3
3025,370,2,3
3026,3700,2,3
3027,3701,2,3
3028,3702,2,3
3029,3703,2,3
3030,3704,2,3
3031,3705,2,3
3032,3706,2,3
3033,3707,2,3
3034,3708,2,3
3035,3709,2,3
3036,371,2,3
3037,3710,2,3
3038,3711,2,3
3039,3712,2,3
3040,3713,2,3
3041,3714,2,3
3042,3715,2,3
3043,3717,2,3
3044,3718,2,3
3045,3719,2,3
3046,372,2,3
3047,3720,2,3
3048,3721,2,3
3049,3722,2,3
3050,3723,2,3
3051,3724,2,3
3052,3725,2,3
3053,3726,2,3
3054,3727,2,3
3055,3728,2,3
3056,3729,2,3
3057,373,2,3
3058,3730,2,3
3059,3731,2,3
3060,3732,2,3
3061,3733,2,3
3062,3734,2,3
3063,3735,2,3
3064,3736,2,3
3065,3737,2,3
3066,3738,2,3
3067,3739,2,3
3068,374,2,3
3069,3740,2,3
3070,3741,2,3
3071,3742,2,3
3072,3743,2,3
3073,3744,2,3
3074,3745,2,3
3075,3746,2,3
3076,3747,2,3
3077,3749.1,2,3
3078,3749.2,2,3
3079,3750,2,3
3080,3751,2,3
3081,3752,2,3
3082,3753,2,3
3083,3754,2,3
3084,3755,2,3
3085,3756,2,3
3086,3757,2,3
3087,3758,2,3
3088,3759,2,3
3089,376,2,3
3090,3760,2,3
3091,3761,2,3
3092,3762,2,3
3093,3763,2,3
3094,3764,2,3
3095,3765.1,2,3
3096,3765.2,2,3
3097,3766,2,3
3098,3767,2,3
3099,3768,2,3
3100,3769,2,3
3101,377.1,2,3
3102,377.2,2,3
3103,3770,2,3
3104,3771,2,3
3105,3772,2,3
3106,3773,2,3
3107,3774,2,3
3108,3775,2,3
3109,3776,2,3
3110,3777,2,3
3111,3778,2,3
3112,3779,2,3
3113,378,2,3
3114,3780,2,3
3115,3781.1,2,3
3116,3781.2,2,3
3117,3782,2,3
3118,3783,2,3
3119,3784.1,2,3
3120,3784.2,2,3
3121,3784.3,2,3
3122,3784.4,2,3
3123,3785,2,3
3124,3786.1.1,2,3
3125,3786.1.2,2,3
3126,3786.2,2,3
3127,3787,2,3
3128,3788,2,3
3129,3789.1,2,3
3130,3789.2,2,3
3131,379,2,3
3132,3790,2,3
3133,3791,2,3
3134,3792,2,3
3135,3793,2,3
3136,3794,2,3
3137,3796,2,3
3138,3797,2,3
3139,3798,2,3
3140,3799,2,3
3141,38.1,2,3
3142,38.2,2,3
3143,380,2,3
3144,3800,2,3
3145,3801,2,3
3146,3802,2,3
3147,3803,2,3
3148,3804.1.1,2,3
3149,3804.1.2,2,3
3150,3804.2,2,3
3151,3805,2,3
3152,3806,2,3
3153,3807,2,3
3154,3808,2,3
3155,3809,2,3
3156,381,2,3
3157,3810,2,3
3158,3811.1,2,3
3159,3811.2,2,3
3160,3813,2,3
3161,3814,2,3
3162,3815,2,3
3163,3816.1,2,3
3164,3816.2,2,3
3165,3817,2,3
3166,3818,2,3
3167,3819,2,3
3168,382,2,3
3169,3820.1,2,3
3170,3820.2,2,3
3171,3821,2,3
3172,3823,2,3
3173,3824,2,3
3174,3825,2,3
3175,3826.1,2,3
3176,3827,2,3
3177,3828,34,5
3178,3829.1,34,5
3179,3829.2,34,5
3180,383,34,5
3181,3830,34,5
3182,3831,34,5
3183,3833.1,34,5
3184,3833.2,34,5
3185,3834,34,5
3186,3835,34,5
3187,3836,34,5
3188,3837,34,5
3189,3838,34,5
3190,3839,34,5
3191,384,34,5
3192,3840,34,5
3193,3841,34,5
3194,3842,34,5
3195,3843,34,5
3196,3844,34,5
3197,3845,34,5
3198,3846,34,5
3199,3847,34,5
3200,3848,34,5
3201,3849,34,5
3202,385,34,5
3203,3850,34,5
3204,3851,34,5
3205,3852,34,5
3206,3853,34,5
3207,3854,34,5
3208,3855,34,5
3209,3856,34,5
3210,3857,34,5
3211,3858,34,5
3212,3859.1,34,5
3213,3859.2,34,5
3214,386,34,5
3215,3861,34,5
3216,3862,34,5
3217,3863,34,5
3218,3864,34,5
3219,3865.1,34,5
3220,3865.2,34,5
3221,3865.3,34,5
3222,3866,34,5
3223,3867,34,5
3224,3868,34,5
3225,3869,34,5
3226,387,34,5
3227,3870,34,5
3228,3871,34,5
3229,3872,34,5
3230,3873,34,5
3231,3874,34,5
3232,3875,34,5
3233,3876,34,5
3234,3877,34,5
3235,3878,34,5
3236,3879,34,5
3237,388,34,5
3238,3880,34,5
3239,3881,34,5
3240,3882,34,5
3241,3883,34,5
3242,3884,34,5
3243,3885,34,5
3244,3886,34,5
3245,3887,34,5
3246,3889,34,5
3247,389,34,5
3248,3891.1,34,5
3249,3891.2,34,5
3250,3892,34,5
3251,3893,34,5
3252,3894,34,5
3253,3895,34,5
3254,3896,34,5
3255,3897,34,5
3256,3898,34,5
3257,3899,34,5
3258,39,11,2
3259,390,11,2
3260,3900,11,2
3261,3901,11,2
3262,3902,11,2
3263,3903,11,2
3264,3904,11,2
3265,3905,11,2
3266,3907,11,2
3267,3908.1,11,2
3268,3908.2,11,2
3269,3909,11,2
3270,391,11,2
3271,3910,11,2
3272,3911,11,2
3273,3912,11,2
3274,3913,11,2
3275,3914,11,2
3276,3915,11,2
3277,3916,11,2
3278,3917,11,2
3279,3918,11,2
3280,3919,11,2
3281,392,11,2
3282,3920,11,2
3283,3921,11,2
3284,3922,11,2
3285,3923,11,2
3286,3924,11,2
3287,3925,11,2
3288,3926,11,2
3289,3927,11,2
3290,3928,11,2
3291,3929,11,2
3292,393,11,2
3293,3930,11,2
3294,3931,11,2
3295,3932,11,2
3296,3933,11,2
3297,3934,11,2
3298,3935.1,11,2
3299,3935.2,11,2
3300,3936,11,2
3301,3937,11,2
3302,3938,11,2
3303,394,11,2
3304,3940,11,2
3305,3941,11,2
3306,3942,11,2
3307,3943,11,2
3308,3944,11,2
3309,3945,11,2
3310,3946,11,2
3311,3947,11,2
3312,3948.1,11,2
3313,3948.2,11,2
3314,3949,11,2
3315,395,11,2
3316,3950,11,2
3317,3951,11,2
3318,3952.1,11,2
3319,3952.2,11,2
3320,3953,11,2
3321,3954.1,11,2
3322,3954.2,11,2
3323,3955,11,2
3324,3956,11,2
3325,3957,11,2
3326,3958,11,2
3327,3959,11,2
3328,396,11,2
3329,3960,11,2
3330,3961,11,2
3331,3962,11,2
3332,3963,11,2
3333,3964,11,2
3334,3965,11,2
3335,3967.1,11,2
3336,3967.2,11,2
3337,3967.3,11,2
3338,3968,11,2
3339,3969,11,2
3340,397,11,2
3341,3970,11,2
3342,3971,11,2
3343,3972,11,2
3344,3973,11,2
3345,3974,11,2
3346,3975,11,2
3347,3976,11,2
3348,3977.1,11,2
3349,3977.2,11,2
3350,3978,11,2
3351,398,11,2
3352,3980,11,2
3353,3981,11,2
3354,3982,11,2
3355,3983,11,2
3356,3984,11,2
3357,3985.1,11,2
3358,3985.2,11,2
3359,3986,11,2
3360,3987,11,2
3361,3988,11,2
3362,3989,11,2
3363,399,11,2
3364,3990,11,2
3365,3991,11,2
3366,3992,11,2
3367,3993,11,2
3368,3994,11,2
3369,3995,11,2
3370,3996,11,2
3371,3997,11,2
3372,3998.1,11,2
3373,3998.2,11,2
3374,4,11,2
3375,40,11,2
3376,400,11,2
3377,4000.1,11,2
3378,4000.2,11,2
3379,4001,11,2
3380,4002,11,2
3381,4003,11,2
3382,4004,11,2
3383,4005,11,2
3384,4007,11,2
3385,4008,11,2
3386,4009,11,2
3387,401,11,2
3388,4010,11,2
3389,4011,11,2
3390,4012,11,2
3391,4013,11,2
3392,4014,11,2
3393,4015,11,2
3394,4016,11,2
3395,4017.1,11,2
3396,4017.2,11,2
3397,4018,11,2
3398,4019,11,2
3399,402,11,2
3400,4020,11,2
3401,4021,11,2
3402,4022,11,2
3403,4024,11,2
3404,4025.1,11,2
3405,4025.2,11,2
3406,4026,11,2
3407,4027,11,2
3408,4028,11,2
3409,4029,11,2
3410,403,11,2
3411,4030,11,2
3412,4031,11,2
3413,4032,11,2
3414,4033,11,2
3415,4034,11,2
3416,4035,11,2
3417,4036,11,2
3418,4037.1,11,2
3419,4037.2,11,2
3420,4038,11,2
3421,4039,11,2
3422,404,11,2
3423,4040,11,2
3424,4041,11,2
3425,4042,11,2
3426,4043.1,11,2
3427,4043.2,11,2
3428,4044,11,2
3429,4045,11,2
3430,4046.1,11,2
3431,4046.2,11,2
3432,4047,11,2
3433,4048,11,2
3434,4049,11,2
3435,405,11,2
3436,4050,11,2
3437,4051,11,2
3438,4052.1,11,2
3439,4052.2,11,2
3440,4052.3,11,2
3441,4053,11,2
3442,4054,11,2
3443,4055,11,2
3444,4056,11,2
3445,4057,11,2
3446,4058,11,2
3447,4059,11,2
3448,4060.1,11,2
3449,4060.2,11,2
3450,4061,11,2
3451,4063,11,2
3452,4064,11,2
3453,4065,11,2
3454,4066,11,2
3455,4067,11,2
3456,4068,11,2
3457,4069,11,2
3458,407,11,2
3459,4071,11,2
3460,4072,11,2
3461,4073,11,2
3462,4074,11,2
3463,4076,11,2
3464,4077,11,2
3465,4078,11,2
3466,4079,11,2
3467,408,11,2
3468,4081,11,2
3469,4082,11,2
3470,4083,11,2
3471,4084,11,2
3472,4085,11,2
3473,4086,11,2
3474,4087,11,2
3475,4088,11,2
3476,4089,11,2
3477,409,11,2
3478,4090,11,2
3479,4091,11,2
3480,4092,11,2
3481,4093,11,2
3482,4094,11,2
3483,4095,11,2
3484,4096,11,2
3485,4097,11,2
3486,4098,11,2
3487,4099,11,2
3488,41,11,2
3489,410,11,2
3490,4100,11,2
3491,4101,11,2
3492,4103,11,2
3493,4105,11,2
3494,4106,11,2
3495,4107,11,2
3496,4109,11,2
3497,411,11,2
3498,4110,11,2
3499,4111,11,2
3500,4112,11,2
3501,4113,14,5
3502,4114,14,5
3503,4115,14,5
3504,4116.1,14,5
3505,4116.2,14,5
3506,4117,14,5
3507,4118,14,5
3508,412,14,5
3509,4120,14,5
3510,4121,14,5
3511,4122,14,5
3512,4123,14,5
3513,4124,14,5
3514,4125.1,14,5
3515,4125.2,14,5
3516,4126.1,14,5
3517,4126.2,14,5
3518,4127,14,5
3519,4128,14,5
3520,4129,14,5
3521,413,14,5
3522,4130,14,5
3523,4131,14,5
3524,4132,14,5
3525,4133,14,5
3526,4135,14,5
3527,4136,14,5
3528,4137,14,5
3529,4138,14,5
3530,4139,14,5
3531,414,14,5
3532,4141,14,5
3533,4142,14,5
3534,4143,14,5
3535,4145,14,5
3536,4146,14,5
3537,4147,14,5
3538,4148,14,5
3539,4149,14,5
3540,415,14,5
3541,4150,14,5
3542,4151,14,5
3543,4152,14,5
3544,4153,14,5
3545,4154,14,5
3546,4155,14,5
3547,4156,14,5
3548,4157,14,5
3549,4158,14,5
3550,4159,14,5
3551,416,14,5
3552,4160,14,5
3553,4161,14,5
3554,4162.1,14,5
3555,4163,14,5
3556,4164.1,14,5
3557,4164.2,14,5
3558,4165,14,5
3559,4166,14,5
3560,4167,14,5
3561,4168,14,5
3562,4169,14,5
3563,417,14,5
3564,4170,14,5
3565,4171,14,5
3566,4172,14,5
3567,4173,14,5
3568,4174,14,5
3569,4175,14,5
3570,4176,14,5
3571,4177,14,5
3572,4178.1,14,5
3573,4178.2,14,5
3574,4179,14,5
3575,418,14,5
3576,4180,14,5
3577,4181,14,5
3578,4182,14,5
3579,4183,14,5
3580,4184,14,5
3581,4185.1,14,5
3582,4185.2,14,5
3583,4185.3,14,5
3584,4186,14,5
3585,4187,14,5
3586,4188,14,5
3587,4189,14,5
3588,419,14,5
3589,4190,14,5
3590,4191,14,5
3591,4192,14,5
3592,4193,14,5
3593,4194,14,5
3594,4195,14,5
3595,4196.1.1,14,5
3596,4196.1.2,14,5
3597,4196.2,14,5
3598,4197,14,5
3599,4198,14,5
3600,4199,14,5
3601,42,14,5
3602,420,14,5
3603,4200,14,5
3604,4201.1,14,5
3605,4201.2,14,5
3606,4202,14,5
3607,4203,14,5
3608,4204,14,5
3609,4205,30,2
3610,4206,30,2
3611,4207.1,30,2
3612,4207.2,30,2
3613,4208,30,2
3614,4209,30,2
3615,421,30,2
3616,4210,30,2
3617,4211,30,2
3618,4212,30,2
3619,4213,30,2
3620,4214,30,2
3621,4215,30,2
3622,4216,30,2
3623,4217,30,2
3624,4218,30,2
3625,4219,30,2
3626,422,30,2
3627,4220,30,2
3628,4221,30,2
3629,4222,30,2
3630,4223,30,2
3631,4224,30,2
3632,4225.1,30,2
3633,4226,30,2
3634,4227,30,2
3635,4228,30,2
3636,4229,30,2
3637,423,30,2
3638,4230,30,2
3639,4231,30,2
3640,4232.1,30,2
3641,4232.2,30,2
3642,4233,30,2
3643,4234,30,2
3644,4235,30,2
3645,4236,34,5
3646,4237,34,5
3647,4238,34,5
3648,4239,34,5
3649,424,34,5
3650,4240,34,5
3651,4241,34,5
3652,4242,34,5
3653,4243,34,5
3654,4245,34,5
3655,4246,34,5
3656,4247,34,5
3657,4248,34,5
3658,4249,34,5
3659,425,34,5
3660,4250,34,5
3661,4251,34,5
3662,4252,34,5
3663,4253,34,5
3664,4254,34,5
3665,4255,34,5
3666,4256.1,34,5
3667,4256.2,34,5
3668,4257,34,5
3669,4258,34,5
3670,4259,34,5
3671,426,34,5
3672,4260,34,5
3673,4261,34,5
3674,4262,34,5
3675,4263.1,34,5
3676,4263.2,34,5
3677,4264,34,5
3678,4265,34,5
3679,4266,34,5
3680,4267.1,34,5
3681,4267.2,34,5
3682,4268,34,5
3683,4269,34,5
3684,427,34,5
3685,4270,34,5
3686,4271,34,5
3687,4272,34,5
3688,4274,34,5
3689,4275,34,5
3690,4276,34,5
3691,4277,34,5
3692,4278,34,5
3693,4279,34,5
3694,428,34,5
3695,4281,34,5
3696,4282,34,5
3697,4283,34,5
3698,4284,34,5
3699,4285,34,5
3700,4286,34,5
3701,4287,34,5
3702,4288,34,5
3703,4289.1,34,5
3704,4289.2,34,5
3705,429,34,5
3706,4290,34,5
3707,4291,34,5
3708,4292,34,5
3709,4293,27,1
3710,4294,27,1
3711,4295,27,1
3712,4296,27,1
3713,4297.1,27,1
3714,4297.2,27,1
3715,4298,27,1
3716,4299,27,1
3717,43,27,1
3718,430,27,1
3719,4300,27,1
3720,4301,27,1
3721,4302,27,1
3722,4303,27,1
3723,4304,27,1
3724,4305,27,1
3725,4306,27,1
3726,4307,27,1
3727,4308,27,1
3728,4309,27,1
3729,431,27,1
3730,4310,27,1
3731,4311,27,1
3732,4312,27,1
3733,4313,27,1
3734,4314,27,1
3735,4315,27,1
3736,4316,27,1
3737,4318,27,1
3738,4319.1,27,1
3739,4319.2,27,1
3740,432,27,1
3741,4320,27,1
3742,4321,27,1
3743,4322,27,1
3744,4323,27,1
3745,4324,27,1
3746,4325,27,1
3747,4326,27,1
3748,4327,27,1
3749,4328,27,1
3750,4329,27,1
3751,433,27,1
3752,4330,27,1
3753,4331,27,1
3754,4332,27,1
3755,4333,27,1
3756,4334,27,1
3757,4335,27,1
3758,4336,27,1
3759,4337,27,1
3760,4338,27,1
3761,4339,27,1
3762,434,27,1
3763,4340,27,1
3764,4341,27,1
3765,4342,27,1
3766,4343,27,1
3767,4344,27,1
3768,4345,27,1
3769,4346,27,1
3770,4347,27,1
3771,4349,27,1
3772,435,27,1
3773,4350,27,1
3774,4351,27,1
3775,4352,27,1
3776,4353,27,1
3777,4354,27,1
3778,4355,27,1
3779,4356,27,1
3780,4357,27,1
3781,4358,27,1
3782,4359,27,1
3783,436,27,1
3784,4360,27,1
3785,4361,27,1
3786,4362,27,1
3787,4363,27,1
3788,4364,27,1
3789,4366,27,1
3790,4368,27,1
3791,4369,27,1
3792,437.1,27,1
3793,4370,27,1
3794,4371,27,1
3795,4372,27,1
3796,4373,27,1
3797,4374,27,1
3798,4375,27,1
3799,4376,27,1
3800,4377.1,27,1
3801,4377.2,27,1
3802,4378,27,1
3803,4379,27,1
3804,438.1,27,1
3805,438.2,27,1
3806,4380,27,1
3807,4381,27,1
3808,4382,27,1
3809,4383,27,1
3810,4384,27,1
3811,4385,27,1
3812,4386,27,1
3813,4387,27,1
3814,4388,27,1
3815,4389,27,1
3816,439,27,1
3817,4390,27,1
3818,4391,27,1
3819,4392,27,1
3820,4393,27,1
3821,4394.1,27,1
3822,4394.2,27,1
3823,4395,27,1
3824,4396,27,1
3825,4397,27,1
3826,4398,27,1
3827,4399,19,1
3828,44,19,1
3829,440.1,19,1
3830,440.2,19,1
3831,440.3,19,1
3832,4400,19,1
3833,4401,19,1
3834,4402,19,1
3835,4403,19,1
3836,4404,19,1
3837,4405,19,1
3838,4406,19,1
3839,4407.1,19,1
3840,4407.2,19,1
3841,4408,19,1
3842,4409,19,1
3843,441,19,1
3844,4410,19,1
3845,4411,19,1
3846,4412,19,1
3847,4414,19,1
3848,4415,19,1
3849,4416,19,1
3850,4417,19,1
3851,4418,19,1
3852,4419,19,1
3853,442,19,1
3854,4420,19,1
3855,4421.1,19,1
3856,4421.2,19,1
3857,4422,19,1
3858,4423,19,1
3859,4424,19,1
3860,4425,19,1
3861,4426,19,1
3862,4427,19,1
3863,4428,19,1
3864,4429,19,1
3865,443,19,1
3866,4430,19,1
3867,4431,19,1
3868,4432,19,1
3869,4433,19,1
3870,4434,19,1
3871,4435,19,1
3872,4436,19,1
3873,4437,19,1
3874,4439,19,1
3875,444,19,1
3876,4441,19,1
3877,4443,19,1
3878,4444,19,1
3879,4445,19,1
3880,4446,19,1
3881,4447.1,19,1
3882,4447.2,19,1
3883,4448,19,1
3884,4449,19,1
3885,445,19,1
3886,4451,19,1
3887,4452,19,1
3888,4455,19,1
3889,4456,19,1
3890,4457,19,1
3891,4458,19,1
3892,4459,19,1
3893,446,19,1
3894,4460,19,1
3895,4461,19,1
3896,4462,19,1
3897,4463,23,5
3898,4464,23,5
3899,4465,23,5
3900,4466,23,5
3901,4468,23,5
3902,4469,23,5
3903,447,23,5
3904,4470,23,5
3905,4471,23,5
3906,4472.1,23,5
3907,4472.2,23,5
3908,4473,23,5
3909,4474,23,5
3910,4475,23,5
3911,4476,23,5
3912,4477,23,5
3913,4478,23,5
3914,4479.1,23,5
3915,4479.2,23,5
3916,448,23,5
3917,4480,23,5
3918,4481,23,5
3919,4483,23,5
3920,4484,23,5
3921,4485,23,5
3922,4486,23,5
3923,4487,23,5
3924,4488,23,5
3925,4489,23,5
3926,449,23,5
3927,4490,23,5
3928,4492,23,5
3929,4493.1,23,5
3930,4493.2,23,5
3931,4494,23,5
3932,4495.1,23,5
3933,4495.2,23,5
3934,4497.1,23,5
3935,4497.2,23,5
3936,4498,23,5
3937,4499,23,5
3938,45,23,5
3939,450,7,5
3940,4500,7,5
3941,4501,7,5
3942,4502,7,5
3943,4503,7,5
3944,4504,7,5
3945,4505,7,5
3946,4506,7,5
3947,4507,7,5
3948,4508,7,5
3949,4509.1,7,5
3950,4509.2.1,7,5
3951,4509.2.2,7,5
3952,451,7,5
3953,4510,7,5
3954,4511.1,7,5
3955,4511.2,7,5
3956,4512,7,5
3957,4513,7,5
3958,4514.1,7,5
3959,4514.2,7,5
3960,4515.1,7,5
3961,4515.2,7,5
3962,4516,7,5
3963,4518,7,5
3964,4519,7,5
3965,452,7,5
3966,4520,7,5
3967,4521,7,5
3968,4522,7,5
3969,4523,7,5
3970,4524,7,5
3971,4525,7,5
3972,4526,7,5
3973,4527,7,5
3974,4529,7,5
3975,453,7,5
3976,4530,7,5
3977,4531,7,5
3978,4532,7,5
3979,4533,7,5
3980,4534,7,5
3981,4535,7,5
3982,4536,7,5
3983,4537,7,5
3984,4538,7,5
3985,4539,7,5
3986,454,7,5
3987,4540,7,5
3988,4541,7,5
3989,4542,7,5
3990,4543,7,5
3991,4544,7,5
3992,4545,7,5
3993,4546.1,7,5
3994,4546.2,7,5
3995,4547,7,5
3996,4548,7,5
3997,4549,7,5
3998,455,7,5
3999,4550,7,5
4000,4551,7,5
4001,4552,7,5
4002,4553,7,5
4003,4555,7,5
4004,4556,7,5
4005,4557,7,5
4006,4558,7,5
4007,4559,7,5
4008,456,7,5
4009,4560,7,5
4010,4561,7,5
4011,4562,7,5
4012,4563.1,7,5
4013,4563.2,7,5
4014,4564,7,5
4015,4565,7,5
4016,4566,7,5
4017,4567,7,5
4018,4568,7,5
4019,4569,7,5
4020,457,7,5
4021,4570,7,5
4022,4571,7,5
4023,4572.1,7,5
4024,4572.2,7,5
4025,4572.3,7,5
4026,4573,7,5
4027,4574,7,5
4028,4575,7,5
4029,4576,7,5
4030,4577,7,5
4031,4578,7,5
4032,4579,7,5
4033,458,7,5
4034,4580,7,5
4035,4581,7,5
4036,4582,7,5
4037,4583,7,5
4038,4584,7,5
4039,4585,7,5
4040,4586,7,5
4041,4587,7,5
4042,4588,7,5
4043,4589,7,5
4044,459,7,5
4045,4590,7,5
4046,4591,7,5
4047,4592,7,5
4048,4593,7,5
4049,4594,7,5
4050,4595.1,7,5
4051,4595.2,7,5
4052,4596,7,5
4053,4597,7,5
4054,4598,7,5
4055,4599,7,5
4056,46,7,5
4057,460,7,5
4058,4600,7,5
4059,4601.1,7,5
4060,4601.2,7,5
4061,4602,7,5
4062,4603,7,5
4063,4604,7,5
4064,4606,6,1
4065,4608,6,1
4066,4609.1,6,1
4067,4609.2,6,1
4068,461,6,1
4069,4610,6,1
4070,4611,6,1
4071,4612,6,1
4072,4613,6,1
4073,4615,6,1
4074,4616,6,1
4075,4617,6,1
4076,462,6,1
4077,4620,6,1
4078,4621,6,1
4079,4622,6,1
4080,4623,6,1
4081,4624,6,1
4082,4625.1,6,1
4083,4625.2,6,1
4084,4626,6,1
4085,4627,6,1
4086,4628,6,1
4087,4629,6,1
4088,463,6,1
4089,4630,6,1
4090,4631,6,1
4091,4632.1,6,1
4092,4632.2,6,1
4093,4635,6,1
4094,4636,6,1
4095,4637,6,1
4096,4638,6,1
4097,464.1,6,1
4098,464.2,6,1
4099,4641,6,1
4100,4642,6,1
4101,4643,6,1
4102,4644,6,1
4103,4646,6,1
4104,4647,6,1
4105,4648,6,1
4106,4649,6,1
4107,465,6,1
4108,4650,6,1
4109,4651,6,1
4110,4652,6,1
4111,4653,6,1
4112,4654,6,1
4113,4656,6,1
4114,4657,6,1
4115,4658,6,1
4116,4659,6,1
4117,466,6,1
4118,4660,6,1
4119,4661,6,1
4120,4662,6,1
4121,4663.1,6,1
4122,4663.2,6,1
4123,4665,6,1
4124,4667.1,6,1
4125,4667.2,6,1
4126,4668,6,1
4127,4669,6,1
4128,467.1,6,1
4129,467.2,6,1
4130,4670,20,4
4131,4671,20,4
4132,4672,20,4
4133,4673,20,4
4134,4674,20,4
4135,4675,20,4
4136,4676,20,4
4137,4677,20,4
4138,4678,20,4
4139,4679,20,4
4140,468,20,4
4141,4680,20,4
4142,4681,20,4
4143,4682,20,4
4144,4683,20,4
4145,4685,20,4
4146,4686,20,4
4147,4687,20,4
4148,4688,20,4
4149,4689,20,4
4150,469,20,4
4151,4690,20,4
4152,4691,20,4
4153,4692,20,4
4154,4693,20,4
4155,4694.1,20,4
4156,4694.2,20,4
4157,4695,20,4
4158,4696,20,4
4159,4697,20,4
4160,4698,20,4
4161,4699,20,4
4162,47,20,4
4163,4700,20,4
4164,4701,20,4
4165,4702,20,4
4166,4703,20,4
4167,4704,20,4
4168,4705,20,4
4169,4706,20,4
4170,4707,20,4
4171,4708.1,20,4
4172,4708.2,20,4
4173,4709,20,4
4174,471,20,4
4175,4710,20,4
4176,4711,20,4
4177,4712,20,4
4178,4713,20,4
4179,4714,20,4
4180,4715,20,4
4181,4716,20,4
4182,4717,20,4
4183,4718,20,4
4184,4719,20,4
4185,472,20,4
4186,4720,20,4
4187,4721,20,4
4188,4723,20,4
4189,4724,20,4
4190,4726,20,4
4191,4727,20,4
4192,4728,20,4
